localisation_de_la_scene;code_postal;longitude;latitude;id_localisation
57 rue raynouard;75016;2.28007405;48.85491894;2834
57 rue rodier;75009;2.34411458;48.88102339;2835
58 avenue ledru rollin;75012;2.37251598;48.84842023;2836
58 boulevard de picpus;75012;2.40222303;48.84403949;2837
58 boulevard murat;75016;2.25595717;48.84268059;2838
58 boulevard picpus;75012;2.40222;48.844031;2839
58 quai des orfevres;75001;2.34193692;48.85640827;2840
58 rue de bassano;75008;2.30018693;48.87150359;2841
58 rue de courcelles;75008;2.30719409;48.8771012;2842
58 rue de la verrerie;75004;2.35223543;48.85830756;2843
58 rue de passy;75016;2.27836298;48.85791452;2844
58 rue de rennes;75006;2.332149;48.85292;2845
58 rue de rochechouart;75009;2.34647808;48.88056392;2846
58 rue doudeauville;75018;2.35316837;48.88851931;2847
58 rue edouard pailleron;75019;2.38018171;48.88134318;2848
58 rue jacob;75006;2.3319513;48.85627829;2849
58 rue picpus;75012;2.396801;48.843372;2850
58 rue saint lazare;75009;2.33358089;48.87694205;2851
58 rue sainte anne;75002;2.33644859;48.86811013;2852
59 61 quai d orsay;75007;2.307205;48.862275;2853
59 avenue de segur;75007;2.307613;48.849014;2854
59 avenue mozart;75016;2.26943511;48.85451413;2855
59 avenue raymond poincare;75116;2.28573524;48.86742689;2856
59 boulevard de belleville;75011;2.37891163;48.87005054;2857
59 boulevard exelmans;75016;2.261097;48.842378;2858
59 boulevard jourdan;75014;2.33093117;48.82183445;2859
59 boulevard pereire;75017;2.3059250000000002;48.887243;2860
59 rue brillat savarin;75013;2.34384348;48.82260698;2861
59 rue claude decaen;75012;2.39800084;48.83693269;2862
59 rue de chateaudun;75009;2.33232511;48.87621307;2863
59 rue de courcelles;75008;2.30650252;48.8773186;2864
59 rue de richelieu;75002;2.337404;48.86693595;2865
59 rue des peupliers;75013;2.35266017;48.82130866;2866
59 rue monge;75005;2.35253286;48.84433785;2867
59 rue mouzaia;75019;2.396149;48.880475;2868
59 rue nollet;75017;2.32092505;48.88712755;2869
59 rue saint dominique;75007;2.31536395;48.85989706;2870
5b place leon blum;75011;2.3792679;48.85795027;2871
5b rue eugene manuel;75116;2.28148998;48.85908846;2872
5b rue pajou;75016;2.27292696;48.85672333;2873
5b villa collet;75014;2.31532343;48.82728869;2874
6 20 passage thiere;75011;2.373555;48.854252;2875
6 avenue de la porte de clichy gare routiere;75017;2.312146;48.894847;2876
6 avenue de saxe;75007;2.3071259;48.84990964;2877
6 avenue theodore rousseau;75016;2.27066896;48.8540026;2878
6 avenue van dyck;75008;2.30636772;48.87835419;2879
6 boulevard de belleville;75020;2.3832117;48.86738519;2880
6 boulevard des invalides;75007;2.31453895;48.85467952;2881
6 boulevard jean jaures;75019;2.370477;48.882643;2882
6 cite de l ameublement;75011;2.38571;48.850974;2883
6 cite vaneau;75007;2.31900037;48.85468847;2884
6 passage de la fonderie;75011;2.37578399;48.86648225;2885
6 passage de menilmontant;75011;2.38209666;48.86483663;2886
6 passage du marche;75010;2.35749825;48.87100206;2887
6 passage thiere meltdown;75011;2.374701;48.853504;2888
6 place adolphe max;75009;2.32942262;48.88293523;2889
6 place bienvenue;75015;2.32027044;48.84228398;2890
6 place d anvers;75009;2.34485682;48.88223205;2891
6 place de bitch;75019;2.379378;48.889119;2892
6 place de brazzaville;75015;2.28532256;48.85078457;2893
6 place de la bataille de stalingrad;75019;2.3694789800000002;48.8833175;2894
6 place de la concorde;75008;2.32161055;48.86714713;2895
6 place de mexico;75016;2.283282;48.865711;2896
6 place de valois;75001;2.33823045;48.86311682;2897
6 place gustave toudouze;75009;2.3373749999999998;48.879684;2898
6 place rodin;75016;2.27066721;48.85325715;2899
6 place saint germain des pres;75006;2.33319748;48.85423679;2900
6 place saint pierre;75018;2.34387627;48.88448273;2901
6 quai de l allier;75019;2.38237518;48.89954388;2902
6 rue andre messager;75018;2.34227235;48.89518369;2903
6 rue balzac;75008;2.30038596;48.87334453;2904
6 rue barrault;75013;2.34782735;48.82917241;2905
6 rue blaise desgoffe;75006;2.32438744;48.84580403;2906
6 rue bonaparte;75006;2.3349915;48.8571859;2907
6 rue brey;75017;2.296183;48.876242;2908
6 rue charles francois dupuis;75003;2.3631982;48.8651778;2909
6 rue chauveau lagarde;75008;2.3239156100000002;48.87131528;2910
6 rue condorcet;75009;2.348466;48.879577;2911
6 rue de beauce;75003;2.36093975;48.86260251;2912
6 rue de castiglione;75001;2.32788069;48.86564573;2913
6 rue de furstemberg;75006;2.3356422500000003;48.8544452;2914
6 rue de l eperon;75006;2.34066626;48.85303852;2915
6 rue de la baume;75008;2.311544;48.874425;2916
6 rue de la fontaine du but;75018;2.33899827;48.89013955;2917
6 rue de la grange bateliere;75009;2.342149;48.873131;2918
6 rue de la source;75016;2.26880826;48.85147868;2919
6 rue de marignan;75008;2.30638789;48.86805834;2920
6 rue de mazagran;75010;2.35148526;48.87038267;2921
6 rue de montpensier;75001;2.33648913;48.86408229;2922
6 rue de saint simon;75007;2.32410614;48.85654828;2923
6 rue de seine;75006;2.33641495;48.85720198;2924
6 rue de tournon;75006;2.33701797;48.85091492;2925
6 rue des barres;75004;2.3552098900000003;48.85499524;2926
6 rue des pyramides;75001;2.3326458;48.8642664;2927
6 rue des ursulines;75005;2.34233149;48.84270125;2928
6 rue descartes;75005;2.34847;48.847185;2929
6 rue du bastion;75017;2.31059472;48.89435573;2930
6 rue du ranelagh;75016;2.2799082999999998;48.85315306;2931
6 rue du rendez vous;75012;2.404963;48.845109;2932
6 rue edmond about;75116;2.27341427;48.86240924;2933
6 rue edouard detaille;75017;2.30552797;48.88306278;2934
6 rue fontaine;75009;2.334921;48.880776;2935
6 rue george eastman;75013;2.35945866;48.82921385;2936
6 rue irenee blanc;75020;2.4069394;48.86577574;2937
6 rue jean francois lepine;75018;2.35871825;48.88618174;2938
6 rue la vrilliere;75001;2.3402936;48.86556113;2939
6 rue lucien gaulard;75018;2.33899469;48.88939046;2940
6 rue manin;75019;2.38535658;48.88289293;2941
6 rue marsoulan;75012;2.40293601;48.84538158;2942
6 rue masseran;75007;2.31390097;48.84875452;2943
6 rue michelet;75006;2.3354156;48.84267249;2944
6 rue pierre au lard;75004;2.35308595;48.85976441;2945
6 rue pierre fontaine;75009;2.334921;48.880776;2946
6 rue pierre mouillard;75020;2.40808053;48.86730392;2947
6 rue rene bazin;75016;2.26606534;48.85314347;2948
6 rue saint maur;75011;2.383318;48.859003;2949
6 rue scribe;75009;2.33057583;48.87139556;2950
6 rue servandoni;75006;2.33469622;48.8504109;2951
6 rue thomas mann universite de chicago;75013;2.381034;48.830397;2952
6 rue vignon;75009;2.32609553;48.87020613;2953
6 rue yves toudic;75010;2.36492583;48.86874423;2954
6 villa du clos de malevart;75011;2.37280558;48.86945683;2955
60 70 boulevard serrurier;75019;2.39652;48.881712;2956
60 avenue de la republique;75011;2.37639595;48.86476513;2957
60 avenue de saint ouen;75018;2.32695569;48.89105265;2958
60 avenue pierre mendes france;75013;2.36905922;48.84032563;2959
60 boulevard de belleville;75020;2.38082915;48.86928694;2960
60 boulevard de clichy;75018;2.33477493;48.88336605;2961
60 boulevard rochechouart;75018;2.344838;48.883217;2962
60 quai de la marne;75019;2.3868271500000002;48.89168457;2963
60 quai des orfevres;75001;2.34187055;48.85646566;2964
60 rue botzaris;75019;2.385319;48.879386;2965
60 rue cesaria evora;75019;2.37474399;48.89771252;2966
60 rue claude decaen;75012;2.39830804;48.83691179;2967
60 rue de la boetie;75008;2.312315;48.873407;2968
60 rue de la roquette;75011;2.37398576;48.85525826;2969
60 rue de romainville;75019;2.40222019;48.8774605;2970
60 rue de turenne;75003;2.364635;48.859054;2971
60 rue des dames;75017;2.3206350000000002;48.883691999999996;2972
60 rue des francs bourgeois;75003;2.357262;48.859968;2973
60 rue du faubourg saint denis;75010;2.35431538;48.87246194;2974
60 rue duhesme;75018;2.34244121;48.89309732;2975
60 rue notre dame de lorette;75009;2.33562343;48.88010676;2976
60 rue rene boulanger;75010;2.35891;48.868954;2977
61 avenue d iena;75116;2.29520832;48.87117716;2978
61 avenue de breteuil;75007;2.31222807;48.84817226;2979
61 avenue de l observatoire;75014;2.3365527999999998;48.83697308;2980
61 avenue de saxe;75016;2.295201;48.871196;2981
61 avenue pierre mendes france;75013;2.36856037;48.84016552;2982
61 bis rue bichat;75010;2.365048;48.873227;2983
61 boulevard auguste blanqui;75013;2.34938576;48.82921625;2984
61 boulevard vincent auriol;75013;2.36884279;48.83497671;2985
61 quai de grenelle;75015;2.282467;48.8495;2986
61 quai de grenelle hotel novotel ;75015;2.282467;48.8495;2987
61 quai de grenelle novotel grenelle ;75015;2.282467;48.8495;2988
61 rue berthe;75018;2.33813342;48.88603385;2989
61 rue de monceau;75008;2.31229241;48.87857991;2990
61 rue des poissonniers;75018;2.35138326;48.89024431;2991
61 rue henry farman;75015;2.27122735;48.83358923;2992
61 rue riquet;75019;2.36854896;48.88952953;2993
62 avenue de suffren;75015;2.29744976;48.85319988;2994
62 avenue des champs elysees;75008;2.3055661;48.87079307;2995
62 boulevard de clichy;75018;2.334619;48.883412;2996
62 boulevard de port royal;75005;2.34572516;48.83778624;2997
62 quai de la marne;75019;2.38688678;48.89169962;2998
62 rue balard;75015;2.277837;48.84050873;2999
62 rue de la reunion;75020;2.401361;48.855458;3000
62 rue de menilmontant;75020;2.38906034;48.86832409;3001
62 rue jean pierre timbaud;75011;2.374074;48.86675;3002
62 rue raynouard;75016;2.2798507199999998;48.85502032;3003
63 73 rue nationale;75013;2.366554;48.826577;3004
63 avenue des terroirs de france;75012;2.38967601;48.83285362;3005
63 avenue parmentier;75011;2.37548985;48.86373113;3006
63 boulevard de batignolles;75017;2.32123;48.882435;3007
63 boulevard des batignolles;75008;2.317319;48.881262;3008
63 boulevard des batignolles;75017;2.32123;48.882435;3009
63 quai branly;75007;2.2955745;48.86036433;3010
63 rue de belleville;75019;2.38225633;48.8734189;3011
63 rue de monceau;75008;2.31286594;48.87885468;3012
63 rue des batignolles;75008;2.317319;48.881262;3013
63 rue des cloys;75018;2.3364734;48.89345828;3014
63 rue saint dominique;75007;2.31112065;48.85988732;3015
63 rue saint lazare hotel langlois;75009;2.33364;48.876813;3016
63q rue riquet;75018;2.36346552;48.88981408;3017
64 avenue de new york;75016;2.293955;48.862712;3018
64 avenue marceau;75008;2.298018;48.870598;3019
64 boulevard de menilmontant;75020;2.38679;48.863863;3020
64 boulevard haussmann;75009;2.32815725;48.87377296;3021
64 boulevard richard lenoir;75011;2.3727729699999998;48.86022636;3022
64 rue beaubourg;75003;2.35483523;48.86343018;3023
64 rue botzaris;75019;2.38556509;48.87936434;3024
64 rue de belleville;75020;2.38302915;48.87340052;3025
64 rue de l ourcq;75019;2.37805743;48.89298041;3026
64 rue de lille;75007;2.32429153;48.86025238;3027
64 rue de monceau;75008;2.313015;48.878738;3028
64 rue de turbigo;75003;2.35889988;48.86599652;3029
64 rue jean baptiste pigalle;75009;2.33692226;48.88169133;3030
64 rue louis blanc;75010;2.36044582;48.883780540000004;3031
64 rue monceau;75008;2.313015;48.878738;3032
64 rue notre dame de lorette;75009;2.335226;48.880389;3033
65 boulevard de beausejour;75016;2.26560617;48.85626328;3034
65 quai de valmy;75010;2.36488724;48.87127854;3035
65 rue des grands moulins;75013;2.37599905;48.82737983;3036
65 rue des martyrs;75009;2.33977045;48.8814559;3037
65 rue du chateau d eau;75010;2.35477567;48.87264983;3038
65 rue du javelot;75013;2.36446414;48.82596436;3039
65 rue manin;75019;2.38110361;48.881909;3040
65 rue monceau;75008;2.313053;48.878944;3041
65 rue montmartre;75002;2.34428671;48.86644747;3042
65 rue mouffetard;75005;2.349811;48.842472;3043
66 avenue d ivry;75013;2.36401464;48.82434985;3044
66 avenue de la republique;75011;2.37734658;48.86458474;3045
66 boulevard de picpus;75012;2.40250655;48.84527392;3046
66 et 49 rue de rennes;75006;2.332527;48.852915;3047
66 quai d austerlitz;75013;2.36840566;48.84172656;3048
66 quai de l hotel de ville;75004;2.35475135;48.85461393;3049
66 rue baudricourt;75013;2.3626552;48.82541916;3050
66 rue botzaris;75019;2.3860011500000002;48.87939859;3051
66 rue charlot;75003;2.36407147;48.86411077;3052
66 rue de douai;75009;2.32891877;48.88382462;3053
66 rue de la roquette;75011;2.37443051;48.85544613;3054
66 rue de rivoli;75004;2.35222456;48.85744338;3055
66 rue du pre saint gervais;75019;2.397859;48.878816;3056
66 rue pixerecourt;75020;2.39615621;48.87396516;3057
66 rue rene boulanger;75010;2.358482;48.869092;3058
66 rue riquet;75018;2.36781323;48.88978561;3059
66 rue saint honore;75001;2.34349703;48.8613293;3060
67 69 rue jean baptiste pigalle saf de paris;75009;2.3364789999999998;48.881507;3061
67 boulevard barbes cafe le metro ;75018;2.349386;48.890351;3062
67 boulevard de la bastille;75012;2.36875936;48.85110987;3063
67 boulevard de picpus;75012;2.39967041;48.84661793;3064
67 boulevard lannes;75116;2.26985249;48.86428549;3065
67 boulevard picpus;75012;2.399661;48.846623;3066
67 boulevard soult;75012;2.40867082;48.8401476;3067
67 quai de la tournelle;75005;2.35064014;48.85118006;3068
67 rue de lancry;75010;2.36351636;48.87283322;3069
67 rue de lille;75007;2.32582933;48.85961141;3070
67 rue du chateau d eau;75010;2.35460435;48.87271865;3071
67 rue marcadet;75018;2.34805559;48.89033009;3072
68 avenue de saint ouen;75018;2.32710175;48.89149138;3073
68 avenue de villiers;75017;2.305419;48.883828;3074
68 avenue denfert rochereau;75014;2.33624968;48.83855366;3075
68 boulevard de clichy;75018;2.334099;48.883568;3076
68 boulevard de rochechouart;75018;2.3440413700000002;48.88306069;3077
68 boulevard picpus;75012;2.402358;48.84536;3078
68 boulevard vincent auriol;75013;2.36586121;48.83443204;3079
68 rue de rochechouart;75009;2.34659439;48.88138667;3080
68 rue de rome;75008;2.32148236;48.88048448;3081
68 rue emeriau;75015;2.28431906;48.84805173;3082
68 rue raynouard;75016;2.27893178;48.8546703;3083
68 rue singer;75016;2.27353;48.857164;3084
68bis boulevard de courcelles;75017;2.306904;48.880124;3085
69 71 rue de courcelles;75008;2.304543;48.878359;3086
69 71 rue de la faisanderie;75016;2.275333;48.867748;3087
69 91 rue de belleville;75019;2.384688;48.873777;3088
69 avenue de saint mande;75012;2.40503;48.844773;3089
69 avenue kleber;75116;2.28952296;48.86578034;3090
69 boulevard de picpus;75012;2.39950689;48.84672839;3091
69 boulevard haussmann;75009;2.333128;48.873004;3092
69 boulevard saint michel;75005;2.340926;48.847074;3093
69 rue de la folie regnault;75011;2.38527676;48.86198148;3094
69 rue des gravilliers;75003;2.354232;48.864506;3095
69 rue du moulin des pres;75013;2.35410719;48.82521433;3096
69 rue sedaine;75011;2.37709393;48.85805874;3097
69b rue de richelieu;75002;2.33787614;48.86791521;3098
6b rue bachaumont;75002;2.34621971;48.86602142;3099
6b rue du pole nord;75018;2.33877009;48.89400994;3100
6bis passage de la fonderie;75011;2.375812;48.866433;3101
7 10 rue des immeubles industriels;75011;2.392785;48.849611;3102
7 9 rue dareau;75014;2.338429;48.831529;3103
7 au 15 rue des petites ecuries;75010;2.351829;48.872579;3104
7 avenue d iena;75016;2.29418;48.865449;3105
7 avenue de la porte des lilas;75019;2.40754536;48.87765614;3106
7 avenue de lamballe;75016;2.28157166;48.85439568;3107
7 avenue franklin d roosevelt;75008;2.309988;48.865746;3108
7 avenue franklin roosevelt;75008;2.309988;48.865746;3109
7 avenue trudaine;75009;2.34580156;48.88165085;3110
7 avenue velasquez;75008;2.31245551;48.87963777;3111
7 bis rue eugene carriere;75018;2.3322469999999997;48.889312;3112
7 boulevard de bonne nouvelle;75002;2.35114765;48.86983699;3113
7 esplanade henri de france;75015;2.270661;48.838487;3114
7 passage saint ambroise;75011;2.37752232;48.86305606;3115
7 passage thiere;75011;2.37437122;48.85361481;3116
7 place de clichy;75017;2.326873;48.883747;3117
7 place de mexico;75016;2.282992;48.865449;3118
7 place des ternes;75017;2.29788214;48.87854146;3119
7 place du bresil;75017;2.302218;48.8841424;3120
7 place du pantheon;75005;2.34607481;48.8454865;3121
7 place vauban;75007;2.31177335;48.85305936;3122
7 place vendome;75001;2.3283329999999998;48.867285;3123
7 quai de la gironde;75019;2.38492108;48.89349861;3124
7 rond point des champs elysees;75008;2.309008;48.868742;3125
7 rond point des champs elysees marcel dassault;75008;2.3090108799999998;48.86873822;3126
7 rue apolline;75002;2.353354;48.869027;3127
7 rue aristide bruant;75018;2.33519866;48.88544771;3128
7 rue botzaris;75019;2.38832764;48.87968175;3129
7 rue boudreau;75009;2.32899048;48.87218387;3130
7 rue boursault;75017;2.32053703;48.88299011;3131
7 rue cesar franck;75015;2.30960001;48.84720854;3132
7 rue chateaubriand;75008;2.302135;48.873307;3133
7 rue damremont;75018;2.33254311;48.8876711;3134
7 rue darboy;75011;2.37294289;48.86908817;3135
7 rue de belleville;75019;2.37784274;48.87248714;3136
7 rue de berri;75008;2.30355063;48.87219487;3137
7 rue de chaillot;75116;2.29629626;48.86631171;3138
7 rue de furstemberg;75006;2.33588921;48.85426234;3139
7 rue de harlay;75001;2.343164;48.856701;3140
7 rue de jarry;75010;2.355905;48.873972;3141
7 rue de jouy;75004;2.358295;48.854825;3142
7 rue de l abbe de l epee;75005;2.3419733;48.84311965;3143
7 rue de l echelle;75001;2.334199;48.864024;3144
7 rue de l echelle hotel normandie;75001;2.334199;48.864024;3145
7 rue de l estrapade;75005;2.34739498;48.84453814;3146
7 rue de la legion etrangere;75014;2.32461886;48.82087076;3147
7 rue de pali kao;75020;2.381177;48.870025;3148
7 rue des 3 freres le progres;75018;2.341422;48.883879;3149
7 rue des bois;75019;2.397554;48.878289;3150
7 rue des chantiers;75005;2.354503;48.849008;3151
7 rue des grands augustins;75006;2.34095876;48.85461735;3152
7 rue du bourg l abbe;75003;2.351998;48.863922;3153
7 rue du jourdain;75020;2.38927164;48.8747952;3154
7 rue galleron;75020;2.40442419;48.8589633;3155
7 rue gomboust;75001;2.33270277;48.86731081;3156
7 rue jacques bingen;75017;2.31138303;48.88321809;3157
7 rue jean bologne;75016;2.28016378;48.85684938;3158
7 rue jean menans;75019;2.37943853;48.88068703;3159
7 rue jean quarre college guillaume bude;75019;2.396256;48.87683;3160
7 rue lechapelais;75017;2.3256930000000002;48.885995;3161
7 rue leo delibes;75116;2.28832107;48.86679913;3162
7 rue liancourt;75014;2.32796524;48.83359701;3163
7 rue linois;75015;2.2825892;48.84889306;3164
7 rue lord byron;75008;2.30074805;48.8729839;3165
7 rue louis le grand;75002;2.33223563;48.868598;3166
7 rue monseigneur rodhain;75010;2.36397859;48.87691426;3167
7 rue raffaelli;75016;2.25567522;48.84317824;3168
7 rue rembrandt;75008;2.30803075;48.87722427;3169
7 rue robert et sonia delaunay;75011;2.393375;48.85533;3170
7 rue rougemont;75009;2.34581343;48.87168555;3171
7 rue saint placide;75006;2.32478756;48.84974072;3172
7 rue sainte cecile;75009;2.34637157;48.87300834;3173
7 rue sextius michel;75015;2.288843;48.851416;3174
7 rue sonia delaunay;75011;2.393375;48.85533;3175
7 rue tronchet;75008;2.325237;48.871399;3176
7 square bolivar;75019;2.383364;48.875771;3177
70 avenue de breteuil;75007;2.311245;48.848251;3178
70 avenue de breteuil;75015;2.311921;48.846135;3179
70 avenue de breteuuil;75007;2.311245;48.848251;3180
70 boulevard berthier;75017;2.30551335;48.89108549;3181
70 boulevard de charonne;75011;2.395684;48.854438;3182
70 boulevard de clichy;75018;2.33391069;48.88362405;3183
70 boulevard de grenelle;75015;2.29312268;48.85035794;3184
70 boulevard de la villette;75019;2.37350449;48.87550192;3185
70 boulevard serrurier;75019;2.39652;48.881712;3186
70 rue de charenton;75012;2.37463308;48.84918892;3187
70 rue de meaux;75019;2.37655;48.88322;3188
70 rue des rigoles;75020;2.39125569;48.87328858;3189
70 rue du moulin vert;75014;2.32050575;48.83110989;3190
70 rue du rendez vous;75012;2.40042;48.846921;3191
70 rue du rocher;75008;2.318753;48.879172;3192
70 rue dunois;75013;2.36627859;48.83317033;3193
70 rue riquet;75019;2.372782;48.888892;3194
71 boulevard voltaire;75011;2.37450569;48.86133942;3195
71 quai de la seine;75019;2.37739673;48.88816986;3196
71 quai de seine;75019;2.377387;48.888165;3197
71 quai de valmy;75010;2.36464387;48.87159242;3198
71 rue de belleville;75019;2.3831805;48.87356412;3199
71 rue de la fontaine au roi;75011;2.37559716;48.86869756;3200
71 rue de la verrerie;75004;2.3520852899999998;48.85821837;3201
71 rue des rondeaux;75020;2.39624131;48.86418769;3202
71 rue du poteau;75018;2.33931928;48.89580579;3203
71 rue du ranelagh;75016;2.27212525;48.85500052;3204
71 rue saint maur;75011;2.37902603;48.86324504;3205
72 avenue de wagram;75017;2.299844;48.880055;3206
72 boulevard auriol;75013;2.365601;48.834349;3207
72 boulevard de picpus;75012;2.402141;48.845508;3208
72 quai de l hotel de ville;75004;2.35441;48.854746;3209
72 rue barrault;75013;2.346577;48.825135;3210
72 rue botzaris;75019;2.38797576;48.87945376;3211
72 rue crozatier;75012;2.379252;48.850086;3212
72 rue de dunkerque;75009;2.34608771;48.88227218;3213
72 rue de lille;75007;2.323047;48.860551;3214
72 rue de varenne;75007;2.31927386;48.85517368;3215
72 rue du vertbois;75003;2.3554478899999998;48.86763306;3216
72 rue jean pierre timbaud;75011;2.37532564;48.86707621;3217
72 rue lamarck;75018;2.33894563;48.88998137;3218
72 rue louis lumiere;75020;2.41113;48.862341;3219
72 rue montmartre;75002;2.34469545;48.86604714;3220
73 boulevard de beausejour;75016;2.26496049;48.85590326;3221
73 boulevard de clichy;75009;2.331118;48.883948;3222
73 rue de courcelles;75008;2.30408787;48.87850779;3223
73 rue de maubeuge;75010;2.350502;48.880061;3224
73 rue des vignoles;75020;2.40190767;48.85566443;3225
74 avenue philippe auguste;75011;2.39241299;48.85440241;3226
74 boulevard de port royal;75005;2.3442439999999998;48.838098;3227
74 quai de jemmapes;75010;2.36558684;48.87159866;3228
74 quai des orfevres;75001;2.34150793;48.85678842;3229
74 rue bonaparte;75006;2.33281005;48.85114669;3230
74 rue botzaris;75019;2.388476;48.879449;3231
74 rue de dunkerque;75009;2.345941;48.882328;3232
74 rue de la roquette;75011;2.37523;48.855768;3233
74 rue de patay;75013;2.37259553;48.82702707;3234
74 rue des martyrs;75018;2.33974888;48.88254998;3235
74 rue du cardinal lemoine;75005;2.3495821;48.84482922;3236
74 rue dunois;75013;2.365713;48.833536;3237
74ter rue lauriston;75016;2.288805;48.868221;3238
75 avenue jean jaures;75019;2.37810053;48.88501099;3239
75 boulevard auguste blanqui;75013;2.34777427;48.82961145;3240
75 boulevard de magenta;75010;2.35653758;48.87547199;3241
75 boulevard de montmorency;75016;2.2618169999999997;48.850121;3242
75 boulevard montmorency;75016;2.2618169999999997;48.850121;3243
75 cours de vincennes;75020;2.40696753;48.84781843;3244
75 quai de valmy;75010;2.36411044;48.87227988;3245
75 rue brancion;75015;2.30291055;48.83184051;3246
75 rue de la sante;75013;2.34127115;48.83219984;3247
75 rue de rivoli;75001;2.3435806599999998;48.85989953;3248
75 rue des martyrs;75018;2.33956828;48.88251902;3249
75 rue du faubourg saint antoine;75011;2.374503;48.851796;3250
75 rue du faubourg saint martin;75010;2.357383;48.872365;3251
75 rue la condamine;75017;2.31983247;48.88456173;3252
75b rue des martyrs;75018;2.3395810900000003;48.88259484;3253
76 avenue des gobelins;75013;2.35472024;48.83221287;3254
76 avenue henri martin;75116;2.27383514;48.864478;3255
76 boulevard de charonne;75020;2.39751831;48.85293464;3256
76 boulevard de la chapelle;75018;2.35403063;48.88426157;3257
76 boulevard pereire;75017;2.30197939;48.88721821;3258
76 quai de jemmapes;75010;2.36534239;48.87191304;3259
76 rue de monceau;75008;2.31560971;48.87997984;3260
76 rue de rennes cinema l arlequin;75006;2.330648;48.851278;3261
76 rue de seine;75006;2.33695119;48.85194136;3262
76 rue saint maur;75011;2.37856652;48.86405724;3263
77 avenue de segur;75015;2.30607073;48.84746972;3264
77 rue claude decaen;75012;2.39702045;48.83770858;3265
77 rue d hauteville;75010;2.35104056;48.8763142;3266
77 rue de maubeuge;75010;2.35122793;48.88027708;3267
77 rue galande;75005;2.34650866;48.85204779;3268
77 rue saint denis;75001;2.34905979;48.8617476;3269
78 avenue de la republique;75011;2.3789961;48.86427178;3270
78 avenue mozart;75016;2.26815;48.852742;3271
78 boulevard barbes;75018;2.3498170099999998;48.88981595;3272
78 boulevard des batignolles;75017;2.3192691500000002;48.88207179;3273
78 boulevard gouvion saint cyr;75017;2.28394649;48.87862617;3274
78 rue baron le roy;75012;2.39049988;48.83249844;3275
78 rue de lille;75007;2.32227767;48.860778;3276
78 rue de meaux;75019;2.3778598300000002;48.8837958;3277
78 rue du chateau d eau;75010;2.35471494;48.87282097;3278
78 rue du faubourg du temple;75011;2.37273983;48.87044142;3279
78b avenue henri martin;75116;2.27272999;48.86446425;3280
79 avenue des gobelins;75013;2.35514657;48.83252886;3281
79 boulevard de belleville;75011;2.37704355;48.87164631;3282
79 boulevard vincent auriol;75013;2.36760955;48.834563;3283
79 rue de l ouest;75014;2.3179999000000002;48.83533586;3284
79 rue la fayette;75009;2.3457485399999998;48.87645952;3285
7bis rue de l aqueduc;75010;2.358657;48.880001;3286
7bis rue michel chasles;75012;2.373717;48.846712;3287
7t avenue de saint mande;75012;2.39660952;48.8456409;3288
8 10 rue thomas mann;75013;2.380614;48.830226;3289
8 12 rue boissy d anglas buddha bar ;75008;2.321761;48.868566;3290
8 12 rue nicole reine lepaute;75013;2.380981;48.826391;3291
8 45 rue du general brunet;75019;2.392509;48.881792;3292
8 allee georges recipon;75019;2.3721151799999998;48.87932296;3293
8 avenue de la madeleine;75008;2.324666;48.868955;3294
8 avenue dutuit;75008;2.3163001;48.86612842;3295
8 avenue elisee reclus;75007;2.297476;48.858373;3296
8 avenue mac mahon;75017;2.29492548;48.87597289;3297
8 bis rue sedain e;75011;2.371411;48.855589;3298
8 boulevard de menilmontant;75020;2.38976168;48.85870962;3299
8 boulevard de strasbourg;75010;2.35494588;48.87013345;3300
8 et 24 rue de belleville;75019;2.391546;48.875537;3301
8 passage brulon;75012;2.38005904;48.8496937;3302
8 passage de melun;75019;2.37672365;48.88358261;3303
8 place charles dullin;75018;2.3425555;48.88328496;3304
8 place des etats unis;75116;2.29435028;48.86824409;3305
8 place du trocadero et du onze novembre;75116;2.28662503;48.86359836;3306
8 place vendome;75001;2.32960025;48.86672936;3307
8 port de montebello;75005;2.34949751;48.85202623;3308
8 rue andre antoine;75018;2.337636;48.883103;3309
8 rue belhomme;75018;2.34868448;48.88424993;3310
8 rue boissy d anglas;75008;2.321467;48.868093;3311
8 rue breguet;75011;2.37189358;48.85666424;3312
8 rue chabanais;75002;2.33694913;48.86742722;3313
8 rue chardon lagache;75016;2.26764139;48.84621534;3314
8 rue charles francois dupuis;75003;2.36342138;48.86525082;3315
8 rue cochin;75005;2.352538;48.850249;3316
8 rue compans;75019;2.39511961;48.8758262;3317
8 rue coustou;75018;2.33383657;48.88440438;3318
8 rue d arcole;75004;2.34943;48.854031;3319
8 rue dangeau;75016;2.26885133;48.85249791;3320
8 rue de belleville;75020;2.37790846;48.87224362;3321
8 rue de chartreux;75006;2.335294;48.842027;3322
8 rue de douai;75009;2.335575;48.881494;3323
8 rue de furstemberg;75006;2.33557739;48.8543675;3324
8 rue de gravelle;75012;2.39772693;48.83602669;3325
8 rue de jouy;75004;2.35838649;48.85484436;3326
8 rue de l amiral la ronciere le noury;75012;2.40862691;48.83606955;3327
8 rue de l ermitage;75020;2.39163274;48.86996433;3328
8 rue de l evangile;75018;2.3616375;48.89178967;3329
8 rue de l hotel de ville;75004;2.35828521;48.8535123;3330
8 rue de la baume;75008;2.311821;48.874464;3331
