date_de_debut;date_de_fin;fk_oeuvre;fk_realisateur_ice;id_periode
2018-04-09;2018-04-11;580;416;2865
2018-04-09;2018-04-11;645;434;2866
2018-04-09;2018-04-11;801;335;2867
2018-04-09;2018-04-12;842;;2868
2018-04-10;2018-04-10;123;642;2869
2018-04-10;2018-04-10;477;285;2870
2018-04-10;2018-04-10;580;416;2871
2018-04-10;2018-04-10;645;434;2872
2018-04-10;2018-04-10;651;43;2873
2018-04-10;2018-04-10;704;61;2874
2018-04-10;2018-04-11;116;550;2875
2018-04-10;2018-04-12;580;416;2876
2018-04-11;2018-04-11;116;550;2877
2018-04-11;2018-04-11;204;;2878
2018-04-11;2018-04-11;842;;2879
2018-04-11;2018-04-12;116;550;2880
2018-04-11;2018-04-13;580;416;2881
2018-04-11;2018-04-13;801;335;2882
2018-04-12;2018-04-12;39;724;2883
2018-04-12;2018-04-12;116;627;2884
2018-04-12;2018-04-12;651;43;2885
2018-04-12;2018-04-12;842;92;2886
2018-04-12;2018-04-13;204;;2887
2018-04-12;2018-04-13;651;43;2888
2018-04-12;2018-04-18;842;92;2889
2018-04-13;2018-04-13;50;427;2890
2018-04-13;2018-04-13;670;524;2891
2018-04-13;2018-04-14;204;;2892
2018-04-14;2018-04-14;670;524;2893
2018-04-16;2018-04-16;358;;2894
2018-04-16;2018-04-16;583;310;2895
2018-04-16;2018-04-16;842;92;2896
2018-04-16;2018-04-17;204;;2897
2018-04-16;2018-04-17;670;524;2898
2018-04-17;2018-04-17;72;725;2899
2018-04-17;2018-04-17;204;;2900
2018-04-17;2018-04-17;588;537;2901
2018-04-17;2018-04-17;796;273;2902
2018-04-17;2018-04-18;670;524;2903
2018-04-17;2018-04-19;358;;2904
2018-04-17;2018-04-19;580;416;2905
2018-04-17;2018-04-20;583;310;2906
2018-04-18;2018-04-18;801;335;2907
2018-04-19;2018-04-19;39;724;2908
2018-04-19;2018-04-19;801;335;2909
2018-04-19;2018-04-20;39;724;2910
2018-04-19;2018-04-20;358;;2911
2018-04-19;2018-04-20;583;310;2912
2018-04-20;2018-04-20;204;;2913
2018-04-20;2018-04-20;229;268;2914
2018-04-20;2018-04-20;358;;2915
2018-04-20;2018-04-20;575;267;2916
2018-04-20;2018-04-20;801;335;2917
2018-04-20;2018-04-21;116;627;2918
2018-04-23;2018-04-23;116;627;2919
2018-04-23;2018-04-23;216;237;2920
2018-04-23;2018-04-23;580;416;2921
2018-04-23;2018-04-24;679;394;2922
2018-04-23;2018-04-26;204;;2923
2018-04-24;2018-04-24;796;273;2924
2018-04-24;2018-04-25;679;394;2925
2018-04-24;2018-04-25;796;273;2926
2018-04-25;2018-04-25;842;92;2927
2018-04-25;2018-04-26;116;627;2928
2018-04-25;2018-04-26;842;92;2929
2018-04-25;2018-04-29;116;627;2930
2018-04-26;2018-04-26;523;638;2931
2018-04-26;2018-04-26;588;263;2932
2018-04-26;2018-04-27;216;237;2933
2018-04-26;2018-04-27;842;92;2934
2018-04-27;2018-04-27;116;627;2935
2018-04-27;2018-04-27;796;273;2936
2018-04-28;2018-04-28;116;627;2937
2018-04-30;2018-04-30;796;273;2938
2018-05-02;2018-05-02;116;627;2939
2018-05-02;2018-05-02;773;484;2940
2018-05-02;2018-05-02;842;;2941
2018-05-02;2018-05-10;415;384;2942
2018-05-03;2018-05-03;72;725;2943
2018-05-03;2018-05-03;861;592;2944
2018-05-03;2018-05-04;72;725;2945
2018-05-03;2018-05-05;116;627;2946
2018-05-03;2018-05-06;842;;2947
2018-05-04;2018-05-04;116;627;2948
2018-05-04;2018-05-05;433;216;2949
2018-05-05;2018-05-05;433;216;2950
2018-05-05;2018-05-05;575;267;2951
2018-05-05;2018-05-05;679;394;2952
2018-05-05;2018-05-05;796;273;2953
2018-05-05;2018-05-06;433;216;2954
2018-05-07;2018-05-07;575;267;2955
2018-05-08;2018-05-08;842;92;2956
2018-05-08;2018-05-09;116;627;2957
2018-05-08;2018-05-12;842;92;2958
2018-05-09;2018-05-09;575;267;2959
2018-05-09;2018-05-11;116;627;2960
2018-05-10;2018-05-10;358;192;2961
2018-05-11;2018-05-11;72;725;2962
2018-05-11;2018-05-11;116;627;2963
2018-05-14;2018-05-14;116;627;2964
2018-05-14;2018-05-14;415;384;2965
2018-05-14;2018-05-14;679;394;2966
2018-05-14;2018-05-14;716;483;2967
2018-05-14;2018-05-15;116;627;2968
2018-05-14;2018-05-15;229;340;2969
2018-05-15;2018-05-15;116;627;2970
2018-05-15;2018-05-15;595;727;2971
2018-05-15;2018-05-15;716;483;2972
2018-05-15;2018-05-16;116;627;2973
2018-05-15;2018-05-16;229;340;2974
2018-05-16;2018-05-16;43;735;2975
2018-05-16;2018-05-16;116;627;2976
2018-05-16;2018-05-16;415;384;2977
2018-05-16;2018-05-16;716;483;2978
2018-05-16;2018-05-17;43;735;2979
2018-05-17;2018-05-17;43;735;2980
2018-05-17;2018-05-17;50;427;2981
2018-05-17;2018-05-17;116;627;2982
2018-05-17;2018-05-17;268;639;2983
2018-05-17;2018-05-18;43;735;2984
2018-05-17;2018-05-18;116;627;2985
2018-05-17;2018-05-18;180;203;2986
2018-05-17;2018-05-18;229;340;2987
2018-05-17;2018-05-18;716;483;2988
2018-05-18;2018-05-18;541;166;2989
2018-05-18;2018-05-19;116;627;2990
2018-05-18;2018-05-19;541;166;2991
2018-05-18;2018-05-19;679;394;2992
2018-05-21;2018-05-21;358;192;2993
2018-05-21;2018-05-21;443;302;2994
2018-05-21;2018-05-21;575;267;2995
2018-05-21;2018-05-21;679;394;2996
2018-05-21;2018-05-21;842;92;2997
2018-05-21;2018-05-22;842;92;2998
2018-05-22;2018-05-22;842;92;2999
2018-05-22;2018-05-23;358;192;3000
2018-05-22;2018-05-23;842;92;3001
2018-05-22;2018-05-25;575;267;3002
2018-05-24;2018-05-24;588;263;3003
2018-05-24;2018-05-24;674;589;3004
2018-05-24;2018-05-24;842;92;3005
2018-05-24;2018-05-25;842;92;3006
2018-05-24;2018-05-28;358;192;3007
2018-05-25;2018-05-25;842;92;3008
2018-05-28;2018-05-28;180;203;3009
2018-05-28;2018-05-28;575;267;3010
2018-05-28;2018-05-29;842;92;3011
2018-05-29;2018-05-29;186;366;3012
2018-05-29;2018-05-31;842;92;3013
2018-05-30;2018-05-30;588;263;3014
2018-05-30;2018-05-31;186;366;3015
2018-05-30;2018-05-31;842;92;3016
2018-05-31;2018-05-31;186;366;3017
2018-05-31;2018-05-31;588;263;3018
2018-05-31;2018-05-31;842;92;3019
2018-05-31;2018-06-01;443;303;3020
2018-05-31;2018-06-02;842;92;3021
2018-05-31;2018-07-31;842;92;3022
2018-06-01;2018-06-01;186;366;3023
2018-06-01;2018-06-02;842;92;3024
2018-06-02;2018-06-03;186;366;3025
2018-06-04;2018-06-05;588;263;3026
2018-06-05;2018-06-05;679;394;3027
2018-06-05;2018-06-06;674;589;3028
2018-06-05;2018-06-14;842;;3029
2018-06-06;2018-06-06;442;33;3030
2018-06-06;2018-06-06;674;589;3031
2018-06-06;2018-06-06;679;394;3032
2018-06-06;2018-06-07;674;589;3033
2018-06-06;2018-06-09;176;741;3034
2018-06-07;2018-06-07;103;715;3035
2018-06-07;2018-06-07;626;359;3036
2018-06-08;2018-06-08;679;394;3037
2018-06-08;2018-06-09;125;429;3038
2018-06-08;2018-06-09;575;267;3039
2018-06-08;2018-06-09;679;394;3040
2018-06-08;2018-06-10;679;394;3041
2018-06-11;2018-06-11;588;263;3042
2018-06-11;2018-06-12;415;384;3043
2018-06-11;2018-06-12;588;263;3044
2018-06-12;2018-06-12;588;263;3045
2018-06-12;2018-06-13;588;263;3046
2018-06-12;2018-06-13;674;589;3047
2018-06-13;2018-06-13;842;92;3048
2018-06-13;2018-06-14;842;92;3049
2018-06-13;2018-06-15;842;92;3050
2018-06-14;2018-06-15;415;384;3051
2018-06-14;2018-06-15;671;397;3052
2018-06-15;2018-06-15;229;340;3053
2018-06-18;2018-06-18;671;397;3054
2018-06-18;2018-06-18;728;712;3055
2018-06-18;2018-06-19;671;397;3056
2018-06-19;2018-06-19;671;397;3057
2018-06-19;2018-06-20;229;340;3058
2018-06-25;2018-06-26;125;429;3059
2018-06-26;2018-06-26;229;340;3060
2018-06-26;2018-06-26;425;356;3061
2018-06-26;2018-06-27;125;429;3062
2018-06-26;2018-06-28;125;429;3063
2018-06-27;2018-06-29;229;340;3064
2018-06-28;2018-06-28;125;429;3065
2018-06-28;2018-06-30;229;340;3066
2018-06-29;2018-06-29;125;429;3067
2018-06-29;2018-06-30;229;340;3068
2018-06-29;2018-06-30;728;712;3069
2018-07-02;2018-07-02;375;529;3070
2018-07-02;2018-07-02;415;384;3071
2018-07-02;2018-07-02;620;382;3072
2018-07-02;2018-07-02;624;672;3073
2018-07-02;2018-07-03;591;405;3074
2018-07-02;2018-07-11;125;429;3075
2018-07-03;2018-07-03;365;542;3076
2018-07-03;2018-07-03;415;384;3077
2018-07-03;2018-07-03;588;263;3078
2018-07-03;2018-07-03;620;382;3079
2018-07-03;2018-07-04;375;529;3080
2018-07-04;2018-07-04;588;263;3081
2018-07-04;2018-07-04;728;712;3082
2018-07-04;2018-07-05;229;340;3083
2018-07-04;2018-07-05;365;542;3084
2018-07-04;2018-07-05;620;382;3085
2018-07-04;2018-07-06;620;382;3086
2018-07-05;2018-07-05;375;529;3087
2018-07-06;2018-07-06;620;382;3088
2018-07-06;2018-07-08;620;382;3089
2018-07-09;2018-07-09;591;405;3090
2018-07-09;2018-07-11;688;74;3091
2018-07-10;2018-07-10;125;429;3092
2018-07-10;2018-07-10;494;514;3093
2018-07-10;2018-07-10;569;344;3094
2018-07-10;2018-07-10;750;221;3095
2018-07-10;2018-07-11;125;429;3096
2018-07-10;2018-07-11;494;514;3097
2018-07-10;2018-07-21;125;429;3098
2018-07-11;2018-07-11;125;429;3099
2018-07-11;2018-07-11;721;213;3100
2018-07-11;2018-07-11;750;221;3101
2018-07-11;2018-07-12;125;429;3102
2018-07-11;2018-07-12;229;340;3103
2018-07-12;2018-07-12;229;340;3104
2018-07-12;2018-07-12;588;263;3105
2018-07-12;2018-07-12;750;221;3106
2018-07-13;2018-07-13;229;340;3107
2018-07-13;2018-07-13;588;263;3108
2018-07-13;2018-07-13;601;594;3109
2018-07-13;2018-07-13;620;382;3110
2018-07-13;2018-07-13;750;221;3111
2018-07-13;2018-07-13;781;681;3112
2018-07-16;2018-07-16;109;274;3113
2018-07-16;2018-07-16;229;340;3114
2018-07-16;2018-07-16;341;138;3115
2018-07-16;2018-07-16;704;683;3116
2018-07-16;2018-07-17;728;451;3117
2018-07-16;2018-07-19;341;138;3118
2018-07-17;2018-07-17;229;340;3119
2018-07-17;2018-07-17;341;138;3120
2018-07-17;2018-07-18;588;263;3121
2018-07-17;2018-07-18;591;405;3122
2018-07-17;2018-07-18;728;712;3123
2018-07-17;2018-07-20;591;405;3124
2018-07-18;2018-07-20;443;303;3125
2018-07-19;2018-07-19;341;138;3126
2018-07-19;2018-07-20;750;221;3127
2018-07-19;2018-07-24;750;221;3128
2018-07-20;2018-07-20;750;221;3129
2018-07-20;2018-07-21;176;741;3130
2018-07-20;2018-07-21;229;340;3131
2018-07-23;2018-07-23;109;274;3132
2018-07-23;2018-07-23;417;98;3133
2018-07-23;2018-07-23;750;221;3134
2018-07-25;2018-07-25;215;171;3135
2018-07-25;2018-07-25;417;98;3136
2018-07-25;2018-07-26;416;663;3137
2018-07-25;2018-07-26;620;382;3138
2018-07-25;2018-07-27;416;663;3139
2018-07-25;2018-07-27;591;405;3140
2018-07-26;2018-07-26;215;171;3141
2018-07-26;2018-07-26;416;663;3142
2018-07-26;2018-07-27;416;663;3143
2018-07-27;2018-07-27;416;663;3144
2018-07-27;2018-07-27;824;538;3145
2018-07-27;2018-07-28;416;663;3146
2018-07-28;2018-07-28;416;663;3147
2018-07-29;2018-07-29;311;184;3148
2018-07-30;2018-07-30;215;171;3149
2018-07-30;2018-07-30;311;185;3150
2018-07-30;2018-07-30;620;382;3151
2018-07-30;2018-08-01;109;274;3152
2018-07-30;2018-08-01;229;340;3153
2018-07-31;2018-07-31;215;171;3154
2018-07-31;2018-07-31;311;185;3155
2018-07-31;2018-07-31;620;381;3156
2018-07-31;2018-08-01;109;274;3157
2018-07-31;2018-08-01;311;185;3158
2018-07-31;2018-08-01;601;594;3159
2018-07-31;2018-09-01;455;505;3160
2018-08-01;2018-08-01;601;594;3161
2018-08-01;2018-08-02;229;340;3162
2018-08-01;2018-08-03;229;340;3163
2018-08-01;2018-08-03;774;;3164
2018-08-02;2018-08-02;229;340;3165
2018-08-02;2018-08-02;311;185;3166
2018-08-02;2018-08-02;774;;3167
2018-08-02;2018-08-04;229;340;3168
2018-08-03;2018-08-03;239;607;3169
2018-08-03;2018-08-03;774;;3170
2018-08-05;2018-08-05;311;185;3171
2018-08-05;2018-08-05;774;;3172
2018-08-06;2018-08-06;215;171;3173
2018-08-06;2018-08-06;311;185;3174
2018-08-06;2018-08-06;505;442;3175
2018-08-06;2018-08-06;824;538;3176
2018-08-07;2018-08-07;311;185;3177
2018-08-07;2018-08-07;505;442;3178
2018-08-07;2018-08-08;824;538;3179
2018-08-08;2018-08-08;215;171;3180
2018-08-08;2018-08-08;411;;3181
2018-08-08;2018-08-08;505;442;3182
2018-08-08;2018-08-09;311;185;3183
2018-08-08;2018-08-09;455;505;3184
2018-08-08;2018-08-09;824;538;3185
2018-08-09;2018-08-09;215;171;3186
2018-08-09;2018-08-09;824;538;3187
2018-08-09;2018-08-10;505;442;3188
2018-08-09;2018-08-10;677;461;3189
2018-08-10;2018-08-10;106;736;3190
2018-08-10;2018-08-10;824;538;3191
2018-08-11;2018-08-11;106;736;3192
2018-08-12;2018-08-12;311;185;3193
2018-08-12;2018-08-12;859;109;3194
2018-08-12;2018-08-13;311;185;3195
2018-08-13;2018-08-13;311;185;3196
2018-08-13;2018-08-13;824;538;3197
2018-08-13;2018-08-14;411;674;3198
2018-08-13;2018-08-14;677;461;3199
2018-08-14;2018-08-14;411;;3200
2018-08-14;2018-08-14;824;538;3201
2018-08-14;2018-08-15;311;185;3202
2018-08-14;2018-08-15;677;461;3203
2018-08-15;2018-08-15;254;482;3204
2018-08-16;2018-08-16;254;482;3205
2018-08-16;2018-08-16;311;185;3206
2018-08-16;2018-08-16;824;538;3207
2018-08-17;2018-08-17;311;185;3208
2018-08-17;2018-08-17;411;674;3209
2018-08-17;2018-08-17;693;585;3210
2018-08-17;2018-08-17;824;538;3211
2018-08-17;2018-08-18;311;185;3212
2018-08-17;2018-08-18;693;585;3213
2018-08-18;2018-08-18;311;185;3214
2018-08-20;2018-08-20;411;674;3215
2018-08-20;2018-08-20;672;374;3216
2018-08-20;2018-08-20;677;461;3217
2018-08-20;2018-08-20;824;538;3218
2018-08-20;2018-08-21;672;374;3219
2018-08-20;2018-08-28;678;362;3220
2018-08-21;2018-08-21;411;674;3221
2018-08-21;2018-08-21;824;538;3222
2018-08-21;2018-08-22;672;374;3223
2018-08-21;2018-08-22;678;362;3224
2018-08-22;2018-08-22;294;34;3225
2018-08-22;2018-08-22;620;603;3226
2018-08-22;2018-08-23;411;674;3227
2018-08-22;2018-08-23;620;603;3228
2018-08-22;2018-08-27;505;442;3229
2018-08-23;2018-08-23;411;674;3230
2018-08-23;2018-08-24;294;34;3231
2018-08-24;2018-08-24;37;697;3232
2018-08-24;2018-08-24;294;34;3233
2018-08-24;2018-08-24;411;674;3234
2018-08-24;2018-08-24;824;538;3235
2018-08-24;2018-08-27;37;697;3236
2018-08-25;2018-08-25;294;34;3237
2018-08-27;2018-08-27;73;349;3238
2018-08-27;2018-08-31;306;;3239
2018-08-28;2018-08-28;620;603;3240
2018-08-28;2018-08-29;294;34;3241
2018-08-28;2018-08-29;824;538;3242
2018-08-28;2018-08-30;842;92;3243
2018-08-29;2018-08-29;294;34;3244
2018-08-29;2018-08-29;574;442;3245
2018-08-29;2018-08-29;620;602;3246
2018-08-29;2018-08-30;620;602;3247
2018-08-29;2018-08-30;678;362;3248
2018-08-30;2018-08-31;73;349;3249
2018-08-30;2018-09-01;620;603;3250
2018-08-31;2018-08-31;678;362;3251
2018-08-31;2018-08-31;824;538;3252
2018-09-03;2018-09-03;37;697;3253
2018-09-03;2018-09-03;437;320;3254
2018-09-03;2018-09-03;678;362;3255
2018-09-03;2018-09-03;789;504;3256
2018-09-03;2018-09-04;678;362;3257
2018-09-03;2018-09-04;789;504;3258
2018-09-04;2018-09-04;632;481;3259
2018-09-04;2018-09-04;678;362;3260
2018-09-05;2018-09-08;789;504;3261
2018-09-06;2018-09-06;632;481;3262
2018-09-06;2018-09-07;789;504;3263
2018-09-07;2018-09-07;632;481;3264
2018-09-10;2018-09-10;246;25;3265
2018-09-10;2018-09-10;632;482;3266
2018-09-10;2018-09-11;540;236;3267
2018-09-10;2018-09-11;677;461;3268
2018-09-11;2018-09-11;540;236;3269
2018-09-11;2018-09-12;411;674;3270
2018-09-11;2018-09-12;540;236;3271
2018-09-11;2018-09-15;239;607;3272
2018-09-12;2018-09-12;540;236;3273
2018-09-12;2018-09-12;632;482;3274
2018-09-12;2018-09-13;323;63;3275
2018-09-12;2018-09-13;411;674;3276
2018-09-12;2018-09-13;540;236;3277
2018-09-12;2018-09-13;590;628;3278
2018-09-12;2018-09-13;632;482;3279
2018-09-13;2018-09-13;411;674;3280
2018-09-13;2018-09-13;723;490;3281
2018-09-13;2018-09-15;411;674;3282
2018-09-14;2018-09-14;323;63;3283
2018-09-14;2018-09-14;411;674;3284
2018-09-14;2018-09-14;723;490;3285
2018-09-14;2018-09-15;411;674;3286
2018-09-17;2018-09-17;37;697;3287
2018-09-17;2018-09-17;437;320;3288
2018-09-17;2018-09-17;723;490;3289
2018-09-17;2018-09-18;411;674;3290
2018-09-18;2018-09-18;323;63;3291
2018-09-18;2018-09-18;411;674;3292
2018-09-18;2018-09-19;411;674;3293
2018-09-19;2018-09-19;808;167;3294
2018-09-19;2018-09-20;411;674;3295
2018-09-19;2018-09-21;411;674;3296
2018-09-20;2018-09-20;387;339;3297
2018-09-20;2018-09-20;808;167;3298
2018-09-20;2018-09-21;411;674;3299
2018-09-20;2018-09-21;789;504;3300
2018-09-21;2018-09-21;323;63;3301
2018-09-21;2018-09-21;540;236;3302
2018-09-21;2018-09-21;839;332;3303
2018-09-24;2018-09-24;419;423;3304
2018-09-24;2018-09-24;474;296;3305
2018-09-24;2018-09-24;540;236;3306
2018-09-24;2018-09-25;540;236;3307
2018-09-24;2018-09-28;411;674;3308
2018-09-25;2018-09-25;422;306;3309
2018-09-25;2018-09-26;37;697;3310
2018-09-25;2018-09-26;246;25;3311
2018-09-25;2018-09-26;316;283;3312
2018-09-25;2018-09-26;379;534;3313
2018-09-25;2018-09-26;540;236;3314
2018-09-26;2018-09-26;293;217;3315
2018-09-26;2018-09-26;620;595;3316
2018-09-26;2018-09-26;808;167;3317
2018-09-26;2018-09-27;246;25;3318
2018-09-26;2018-09-27;789;504;3319
2018-09-26;2018-09-28;316;283;3320
2018-09-27;2018-09-27;246;25;3321
2018-09-27;2018-09-27;323;63;3322
2018-09-27;2018-09-27;423;507;3323
2018-09-27;2018-09-27;677;461;3324
2018-09-27;2018-09-28;246;25;3325
2018-09-28;2018-09-28;239;607;3326
2018-09-28;2018-09-28;677;461;3327
2018-09-28;2018-09-29;246;25;3328
2018-09-28;2018-09-29;423;507;3329
2018-09-29;2018-09-29;246;25;3330
2018-09-29;2018-09-29;677;461;3331
2018-09-29;2018-09-29;808;167;3332
2018-09-29;2018-09-30;808;167;3333
2018-09-30;2018-09-30;437;320;3334
2018-10-01;2018-10-01;293;217;3335
2018-10-01;2018-10-01;620;595;3336
2018-10-01;2018-10-01;677;461;3337
2018-10-01;2018-10-02;620;595;3338
2018-10-01;2018-10-02;839;332;3339
2018-10-01;2018-10-03;424;507;3340
2018-10-02;2018-10-02;323;63;3341
2018-10-02;2018-10-02;677;461;3342
2018-10-02;2018-10-02;814;601;3343
2018-10-02;2018-10-03;677;461;3344
2018-10-03;2018-10-03;239;607;3345
2018-10-03;2018-10-03;808;167;3346
2018-10-03;2018-10-04;239;607;3347
2018-10-03;2018-10-05;310;685;3348
2018-10-03;2018-10-05;677;461;3349
2018-10-04;2018-10-04;27;292;3350
2018-10-04;2018-10-04;246;25;3351
2018-10-04;2018-10-04;789;504;3352
2018-10-04;2018-10-04;839;332;3353
2018-10-05;2018-10-05;422;306;3354
2018-10-05;2018-10-05;509;122;3355
2018-10-05;2018-10-06;789;504;3356
2018-10-05;2018-10-06;839;332;3357
2018-10-06;2018-10-06;606;717;3358
2018-10-08;2018-10-08;424;507;3359
2018-10-08;2018-10-08;606;717;3360
2018-10-08;2018-10-08;726;;3361
2018-10-08;2018-10-09;419;423;3362
2018-10-08;2018-10-10;726;;3363
2018-10-08;2018-10-12;839;332;3364
2018-10-08;2018-10-13;606;717;3365
2018-10-08;2018-10-20;422;306;3366
2018-10-09;2018-10-09;246;25;3367
2018-10-09;2018-10-09;387;339;3368
2018-10-09;2018-10-09;419;423;3369
2018-10-09;2018-10-09;424;507;3370
2018-10-09;2018-10-10;326;83;3371
2018-10-09;2018-10-10;419;423;3372
2018-10-09;2018-10-13;424;507;3373
2018-10-10;2018-10-10;419;423;3374
2018-10-10;2018-10-10;754;180;3375
2018-10-10;2018-10-11;419;423;3376
2018-10-10;2018-10-12;348;611;3377
2018-10-10;2018-10-13;348;611;3378
2018-10-11;2018-10-11;246;25;3379
2018-10-11;2018-10-11;310;685;3380
2018-10-11;2018-10-11;638;288;3381
2018-10-11;2018-10-11;673;308;3382
2018-10-11;2018-10-11;726;154;3383
2018-10-11;2018-10-11;754;180;3384
2018-10-11;2018-10-12;638;288;3385
2018-10-11;2018-10-12;726;154;3386
2018-10-11;2018-10-13;310;685;3387
2018-10-12;2018-10-12;246;25;3388
2018-10-12;2018-10-12;754;180;3389
2018-10-12;2018-10-13;422;306;3390
2018-10-13;2018-10-13;62;179;3391
2018-10-15;2018-10-15;198;97;3392
2018-10-15;2018-10-15;245;25;3393
2018-10-15;2018-10-15;295;48;3394
2018-10-15;2018-10-15;471;573;3395
2018-10-15;2018-10-16;295;48;3396
2018-10-15;2018-10-16;316;283;3397
2018-10-15;2018-10-17;851;671;3398
2018-10-15;2018-10-19;203;502;3399
2018-10-16;2018-10-16;117;576;3400
2018-10-16;2018-10-16;422;306;3401
2018-10-16;2018-10-16;471;573;3402
2018-10-16;2018-10-16;726;154;3403
2018-10-16;2018-10-16;754;180;3404
2018-10-16;2018-10-16;851;671;3405
2018-10-16;2018-10-17;117;576;3406
2018-10-16;2018-10-17;348;611;3407
2018-10-16;2018-10-17;379;534;3408
2018-10-16;2018-10-17;726;154;3409
2018-10-17;2018-10-17;117;576;3410
2018-10-17;2018-10-17;198;97;3411
2018-10-17;2018-10-17;293;217;3412
2018-10-17;2018-10-18;379;534;3413
2018-10-17;2018-10-18;574;442;3414
2018-10-17;2018-10-19;117;576;3415
2018-10-18;2018-10-18;198;97;3416
2018-10-18;2018-10-18;437;320;3417
2018-10-18;2018-10-18;471;573;3418
2018-10-18;2018-10-18;851;671;3419
2018-10-18;2018-10-19;437;321;3420
2018-10-19;2018-10-19;198;97;3421
2018-10-19;2018-10-19;754;180;3422
2018-10-19;2018-10-19;851;671;3423
2018-10-19;2018-10-20;198;97;3424
2018-10-19;2018-10-25;419;423;3425
2018-10-22;2018-10-22;153;679;3426
2018-10-22;2018-10-22;348;611;3427
2018-10-22;2018-10-23;574;442;3428
2018-10-23;2018-10-23;246;25;3429
2018-10-24;2018-10-24;153;679;3430
2018-10-24;2018-10-24;574;442;3431
2018-10-24;2018-10-25;471;573;3432
2018-10-25;2018-10-25;620;;3433
2018-10-25;2018-10-25;851;671;3434
2018-10-25;2018-10-26;198;97;3435
2018-10-25;2018-10-26;606;717;3436
2018-10-25;2018-10-31;424;507;3437
2018-10-26;2018-10-26;198;97;3438
2018-10-26;2018-10-26;606;717;3439
2018-10-26;2018-10-26;729;354;3440
2018-10-29;2018-10-29;422;306;3441
2018-10-29;2018-10-29;518;368;3442
2018-10-29;2018-10-29;606;717;3443
2018-10-29;2018-10-29;754;180;3444
2018-10-29;2018-10-30;198;97;3445
2018-10-29;2018-10-30;419;423;3446
2018-10-29;2018-10-30;620;603;3447
2018-10-29;2018-10-31;348;611;3448
2018-10-30;2018-10-30;348;611;3449
2018-10-30;2018-10-30;754;180;3450
2018-10-30;2018-11-02;293;217;3451
2018-10-31;2018-10-31;295;48;3452
2018-10-31;2018-10-31;348;611;3453
2018-10-31;2018-10-31;373;289;3454
2018-10-31;2018-11-01;620;603;3455
2018-11-01;2018-11-01;348;611;3456
2018-11-01;2018-11-01;373;289;3457
2018-11-02;2018-11-02;76;410;3458
2018-11-02;2018-11-02;252;307;3459
2018-11-02;2018-11-02;295;48;3460
2018-11-02;2018-11-02;419;423;3461
2018-11-02;2018-11-02;606;717;3462
2018-11-02;2018-11-02;729;354;3463
2018-11-03;2018-11-03;252;307;3464
2018-11-05;2018-11-05;153;679;3465
2018-11-05;2018-11-05;252;307;3466
2018-11-05;2018-11-05;293;217;3467
2018-11-05;2018-11-05;606;717;3468
2018-11-05;2018-11-05;729;354;3469
2018-11-05;2018-11-06;84;496;3470
2018-11-05;2018-11-06;208;104;3471
2018-11-05;2018-11-06;293;217;3472
2018-11-05;2018-11-06;387;339;3473
2018-11-05;2018-11-07;686;470;3474
2018-11-06;2018-11-06;76;410;3475
2018-11-06;2018-11-06;295;48;3476
2018-11-06;2018-11-06;387;339;3477
2018-11-06;2018-11-06;606;717;3478
2018-11-06;2018-11-07;76;410;3479
2018-11-06;2018-11-07;422;306;3480
2018-11-06;2018-11-07;729;354;3481
2018-11-06;2018-11-08;293;217;3482
2018-11-06;2018-11-08;373;289;3483
2018-11-06;2018-11-08;754;180;3484
2018-11-07;2018-11-07;84;496;3485
2018-11-07;2018-11-07;295;48;3486
2018-11-07;2018-11-07;387;339;3487
2018-11-07;2018-11-07;534;364;3488
2018-11-07;2018-11-07;606;717;3489
2018-11-07;2018-11-07;754;180;3490
2018-11-07;2018-11-08;26;280;3491
2018-11-07;2018-11-08;76;410;3492
2018-11-07;2018-11-08;84;496;3493
2018-11-07;2018-11-08;252;307;3494
2018-11-08;2018-11-08;26;280;3495
2018-11-08;2018-11-08;260;385;3496
2018-11-08;2018-11-08;295;48;3497
2018-11-08;2018-11-08;424;507;3498
2018-11-08;2018-11-09;422;306;3499
2018-11-08;2018-11-09;606;717;3500
2018-11-09;2018-11-09;260;385;3501
2018-11-09;2018-11-09;295;48;3502
2018-11-09;2018-11-09;729;354;3503
2018-11-09;2018-11-10;295;48;3504
2018-11-09;2018-11-10;422;306;3505
2018-11-09;2018-11-11;373;289;3506
2018-11-09;2018-11-16;260;385;3507
2018-11-10;2018-11-10;754;180;3508
2018-11-12;2018-11-12;293;217;3509
2018-11-12;2018-11-12;373;289;3510
2018-11-12;2018-11-12;606;717;3511
2018-11-12;2018-11-12;729;354;3512
2018-11-13;2018-11-13;260;385;3513
2018-11-13;2018-11-13;293;217;3514
2018-11-13;2018-11-13;754;180;3515
2018-11-13;2018-11-13;851;671;3516
2018-11-13;2018-11-14;293;217;3517
2018-11-13;2018-11-14;295;48;3518
2018-11-13;2018-11-15;851;671;3519
2018-11-14;2018-11-14;260;385;3520
2018-11-14;2018-11-14;293;217;3521
2018-11-14;2018-11-14;577;375;3522
2018-11-14;2018-11-14;581;753;3523
2018-11-14;2018-11-14;606;717;3524
2018-11-14;2018-11-14;754;180;3525
2018-11-14;2018-11-14;851;671;3526
2018-11-14;2018-11-15;851;671;3527
2018-11-14;2018-11-17;293;217;3528
2018-11-15;2018-11-15;606;717;3529
2018-11-15;2018-11-15;754;180;3530
