date_de_debut;date_de_fin;fk_oeuvre;realisateur_ice;id_periode
2018-05-18;2018-05-19;679;ladislas chollat;2992
2018-05-21;2018-05-21;358;elsa bennett et hippolyte dard;2993
2018-05-21;2018-05-21;443;hector cabell reyes;2994
2018-05-21;2018-05-21;575;frederic hazan;2995
2018-05-21;2018-05-21;679;ladislas chollat;2996
2018-05-21;2018-05-21;842;cathy verney;2997
2018-05-21;2018-05-22;842;cathy verney;2998
2018-05-22;2018-05-22;842;cathy verney;2999
2018-05-22;2018-05-23;358;elsa bennett et hippolyte dard;3000
2018-05-22;2018-05-23;842;cathy verney;3001
2018-05-22;2018-05-25;575;frederic hazan;3002
2018-05-24;2018-05-24;588;frederic berthe;3003
2018-05-24;2018-05-24;674;philippe de chauveron;3004
2018-05-24;2018-05-24;842;cathy verney;3005
2018-05-24;2018-05-25;842;cathy verney;3006
2018-05-24;2018-05-28;358;elsa bennett et hippolyte dard;3007
2018-05-25;2018-05-25;842;cathy verney;3008
2018-05-28;2018-05-28;180;emmanuel hamon;3009
2018-05-28;2018-05-28;575;frederic hazan;3010
2018-05-28;2018-05-29;842;cathy verney;3011
2018-05-29;2018-05-29;186;julia rezende;3012
2018-05-29;2018-05-31;842;cathy verney;3013
2018-05-30;2018-05-30;588;frederic berthe;3014
2018-05-30;2018-05-31;186;julia rezende;3015
2018-05-30;2018-05-31;842;cathy verney;3016
2018-05-31;2018-05-31;186;julia rezende;3017
2018-05-31;2018-05-31;588;frederic berthe;3018
2018-05-31;2018-05-31;842;cathy verney;3019
2018-05-31;2018-06-01;443;hector cabello reyes;3020
2018-05-31;2018-06-02;842;cathy verney;3021
2018-05-31;2018-07-31;842;cathy verney;3022
2018-06-01;2018-06-01;186;julia rezende;3023
2018-06-01;2018-06-02;842;cathy verney;3024
2018-06-02;2018-06-03;186;julia rezende;3025
2018-06-04;2018-06-05;588;frederic berthe;3026
2018-06-05;2018-06-05;679;ladislas chollat;3027
2018-06-05;2018-06-06;674;philippe de chauveron;3028
2018-06-05;2018-06-14;842;;3029
2018-06-06;2018-06-06;442;andrei smirnov;3030
2018-06-06;2018-06-06;674;philippe de chauveron;3031
2018-06-06;2018-06-06;679;ladislas chollat;3032
2018-06-06;2018-06-07;674;philippe de chauveron;3033
2018-06-06;2018-06-09;176;xavier de choudens;3034
2018-06-07;2018-06-07;103;tuva novotny;3035
2018-06-07;2018-06-07;626;jonathan barre;3036
2018-06-08;2018-06-08;679;ladislas chollat;3037
2018-06-08;2018-06-09;125;lucie borleteau;3038
2018-06-08;2018-06-09;575;frederic hazan;3039
2018-06-08;2018-06-09;679;ladislas chollat;3040
2018-06-08;2018-06-10;679;ladislas chollat;3041
2018-06-11;2018-06-11;588;frederic berthe;3042
2018-06-11;2018-06-12;415;justine triet;3043
2018-06-11;2018-06-12;588;frederic berthe;3044
2018-06-12;2018-06-12;588;frederic berthe;3045
2018-06-12;2018-06-13;588;frederic berthe;3046
2018-06-12;2018-06-13;674;philippe de chauveron;3047
2018-06-13;2018-06-13;842;cathy verney;3048
2018-06-13;2018-06-14;842;cathy verney;3049
2018-06-13;2018-06-15;842;cathy verney;3050
2018-06-14;2018-06-15;415;justine triet;3051
2018-06-14;2018-06-15;671;laure debutler;3052
2018-06-15;2018-06-15;229;jean philippe amar;3053
2018-06-18;2018-06-18;671;laure debutler;3054
2018-06-18;2018-06-18;728;tristan aurouet thomas bidegain marc fitoussi cyril gelblat vianney lebasque;3055
2018-06-18;2018-06-19;671;laure debutler;3056
2018-06-19;2018-06-19;671;laure debutler;3057
2018-06-19;2018-06-20;229;jean philippe amar;3058
2018-06-25;2018-06-26;125;lucie borleteau;3059
2018-06-26;2018-06-26;229;jean philippe amar;3060
2018-06-26;2018-06-26;425;joachim delmotte et matthieu moerlen;3061
2018-06-26;2018-06-27;125;lucie borleteau;3062
2018-06-26;2018-06-28;125;lucie borleteau;3063
2018-06-27;2018-06-29;229;jean philippe amar;3064
2018-06-28;2018-06-28;125;lucie borleteau;3065
2018-06-28;2018-06-30;229;jean philippe amar;3066
2018-06-29;2018-06-29;125;lucie borleteau;3067
2018-06-29;2018-06-30;229;jean philippe amar;3068
2018-06-29;2018-06-30;728;tristan aurouet thomas bidegain marc fitoussi cyril gelblat vianney lebasque;3069
2018-07-02;2018-07-02;375;nathan belloulou et leonard marti;3070
2018-07-02;2018-07-02;415;justine triet;3071
2018-07-02;2018-07-02;620;julius berg;3072
2018-07-02;2018-07-02;624;stephan kopecky;3073
2018-07-02;2018-07-03;591;lea fazer;3074
2018-07-02;2018-07-11;125;lucie borleteau;3075
2018-07-03;2018-07-03;365;nicolas vanier;3076
2018-07-03;2018-07-03;415;justine triet;3077
2018-07-03;2018-07-03;588;frederic berthe;3078
2018-07-03;2018-07-03;620;julius berg;3079
2018-07-03;2018-07-04;375;nathan belloulou et leonard marti;3080
2018-07-04;2018-07-04;588;frederic berthe;3081
2018-07-04;2018-07-04;728;tristan aurouet thomas bidegain marc fitoussi cyril gelblat vianney lebasque;3082
2018-07-04;2018-07-05;229;jean philippe amar;3083
2018-07-04;2018-07-05;365;nicolas vanier;3084
2018-07-04;2018-07-05;620;julius berg;3085
2018-07-04;2018-07-06;620;julius berg;3086
2018-07-05;2018-07-05;375;nathan belloulou et leonard marti;3087
2018-07-06;2018-07-06;620;julius berg;3088
2018-07-06;2018-07-08;620;julius berg;3089
2018-07-09;2018-07-09;591;lea fazer;3090
2018-07-09;2018-07-11;688;baya kasmi;3091
2018-07-10;2018-07-10;125;lucie borleteau;3092
2018-07-10;2018-07-10;494;mohamed hamidi;3093
2018-07-10;2018-07-10;569;jeanne balibar;3094
2018-07-10;2018-07-10;750;etienne chatiliez;3095
2018-07-10;2018-07-11;125;lucie borleteau;3096
2018-07-10;2018-07-11;494;mohamed hamidi;3097
2018-07-10;2018-07-21;125;lucie borleteau;3098
2018-07-11;2018-07-11;125;lucie borleteau;3099
2018-07-11;2018-07-11;721;eric meng;3100
2018-07-11;2018-07-11;750;etienne chatiliez;3101
2018-07-11;2018-07-12;125;lucie borleteau;3102
2018-07-11;2018-07-12;229;jean philippe amar;3103
2018-07-12;2018-07-12;229;jean philippe amar;3104
2018-07-12;2018-07-12;588;frederic berthe;3105
2018-07-12;2018-07-12;750;etienne chatiliez;3106
2018-07-13;2018-07-13;229;jean philippe amar;3107
2018-07-13;2018-07-13;588;frederic berthe;3108
2018-07-13;2018-07-13;601;philippe lacheau;3109
2018-07-13;2018-07-13;620;julius berg;3110
2018-07-13;2018-07-13;750;etienne chatiliez;3111
2018-07-13;2018-07-13;781;stephane melnyk;3112
2018-07-16;2018-07-16;109;gabriel julien laferriere;3113
2018-07-16;2018-07-16;229;jean philippe amar;3114
2018-07-16;2018-07-16;341;damon thomas;3115
2018-07-16;2018-07-16;704;stephanie murat;3116
2018-07-16;2018-07-17;728;marc fitoussi;3117
2018-07-16;2018-07-19;341;damon thomas;3118
2018-07-17;2018-07-17;229;jean philippe amar;3119
2018-07-17;2018-07-17;341;damon thomas;3120
2018-07-17;2018-07-18;588;frederic berthe;3121
2018-07-17;2018-07-18;591;lea fazer;3122
2018-07-17;2018-07-18;728;tristan aurouet thomas bidegain marc fitoussi cyril gelblat vianney lebasque;3123
2018-07-17;2018-07-20;591;lea fazer;3124
2018-07-18;2018-07-20;443;hector cabello reyes;3125
2018-07-19;2018-07-19;341;damon thomas;3126
2018-07-19;2018-07-20;750;etienne chatiliez;3127
2018-07-19;2018-07-24;750;etienne chatiliez;3128
2018-07-20;2018-07-20;750;etienne chatiliez;3129
2018-07-20;2018-07-21;176;xavier de choudens;3130
2018-07-20;2018-07-21;229;jean philippe amar;3131
2018-07-23;2018-07-23;109;gabriel julien laferriere;3132
2018-07-23;2018-07-23;417;cedric le gallo et maxime govare;3133
2018-07-23;2018-07-23;750;etienne chatiliez;3134
2018-07-25;2018-07-25;215;dominik moll;3135
2018-07-25;2018-07-25;417;cedric le gallo et maxime govare;3136
2018-07-25;2018-07-26;416;simon bouisson;3137
2018-07-25;2018-07-26;620;julius berg;3138
2018-07-25;2018-07-27;416;simon bouisson;3139
2018-07-25;2018-07-27;591;lea fazer;3140
2018-07-26;2018-07-26;215;dominik moll;3141
2018-07-26;2018-07-26;416;simon bouisson;3142
2018-07-26;2018-07-27;416;simon bouisson;3143
2018-07-27;2018-07-27;416;simon bouisson;3144
2018-07-27;2018-07-27;824;nicolas herdt;3145
2018-07-27;2018-07-28;416;simon bouisson;3146
2018-07-28;2018-07-28;416;simon bouisson;3147
2018-07-29;2018-07-29;311;elia souleiman;3148
2018-07-30;2018-07-30;215;dominik moll;3149
2018-07-30;2018-07-30;311;elia suleiman;3150
2018-07-30;2018-07-30;620;julius berg;3151
2018-07-30;2018-08-01;109;gabriel julien laferriere;3152
2018-07-30;2018-08-01;229;jean philippe amar;3153
2018-07-31;2018-07-31;215;dominik moll;3154
2018-07-31;2018-07-31;311;elia suleiman;3155
2018-07-31;2018-07-31;620;julis berge philippe larue;3156
2018-07-31;2018-08-01;109;gabriel julien laferriere;3157
2018-07-31;2018-08-01;311;elia suleiman;3158
2018-07-31;2018-08-01;601;philippe lacheau;3159
2018-07-31;2018-09-01;455;michel hazanavicius;3160
2018-08-01;2018-08-01;601;philippe lacheau;3161
2018-08-01;2018-08-02;229;jean philippe amar;3162
2018-08-01;2018-08-03;229;jean philippe amar;3163
2018-08-01;2018-08-03;774;;3164
2018-08-02;2018-08-02;229;jean philippe amar;3165
2018-08-02;2018-08-02;311;elia suleiman;3166
2018-08-02;2018-08-02;774;;3167
2018-08-02;2018-08-04;229;jean philippe amar;3168
2018-08-03;2018-08-03;239;pierre francois martin laval;3169
2018-08-03;2018-08-03;774;;3170
2018-08-05;2018-08-05;311;elia suleiman;3171
2018-08-05;2018-08-05;774;;3172
2018-08-06;2018-08-06;215;dominik moll;3173
2018-08-06;2018-08-06;311;elia suleiman;3174
2018-08-06;2018-08-06;505;maimouna doucoure;3175
2018-08-06;2018-08-06;824;nicolas herdt;3176
2018-08-07;2018-08-07;311;elia suleiman;3177
2018-08-07;2018-08-07;505;maimouna doucoure;3178
2018-08-07;2018-08-08;824;nicolas herdt;3179
2018-08-08;2018-08-08;215;dominik moll;3180
2018-08-08;2018-08-08;411;;3181
2018-08-08;2018-08-08;505;maimouna doucoure;3182
2018-08-08;2018-08-09;311;elia suleiman;3183
2018-08-08;2018-08-09;455;michel hazanavicius;3184
2018-08-08;2018-08-09;824;nicolas herdt;3185
2018-08-09;2018-08-09;215;dominik moll;3186
2018-08-09;2018-08-09;824;nicolas herdt;3187
2018-08-09;2018-08-10;505;maimouna doucoure;3188
2018-08-09;2018-08-10;677;marilou berry;3189
2018-08-10;2018-08-10;106;walter veltroni;3190
2018-08-10;2018-08-10;824;nicolas herdt;3191
2018-08-11;2018-08-11;106;walter veltroni;3192
2018-08-12;2018-08-12;311;elia suleiman;3193
2018-08-12;2018-08-12;859;chris clough;3194
2018-08-12;2018-08-13;311;elia suleiman;3195
2018-08-13;2018-08-13;311;elia suleiman;3196
2018-08-13;2018-08-13;824;nicolas herdt;3197
2018-08-13;2018-08-14;411;stephane batut;3198
2018-08-13;2018-08-14;677;marilou berry;3199
2018-08-14;2018-08-14;411;;3200
2018-08-14;2018-08-14;824;nicolas herdt;3201
2018-08-14;2018-08-15;311;elia suleiman;3202
2018-08-14;2018-08-15;677;marilou berry;3203
2018-08-15;2018-08-15;254;matt bloom ronan burke robert burke;3204
2018-08-16;2018-08-16;254;matt bloom ronan burke robert burke;3205
2018-08-16;2018-08-16;311;elia suleiman;3206
2018-08-16;2018-08-16;824;nicolas herdt;3207
2018-08-17;2018-08-17;311;elia suleiman;3208
2018-08-17;2018-08-17;411;stephane batut;3209
2018-08-17;2018-08-17;693;paul walker;3210
2018-08-17;2018-08-17;824;nicolas herdt;3211
2018-08-17;2018-08-18;311;elia suleiman;3212
2018-08-17;2018-08-18;693;paul walker;3213
2018-08-18;2018-08-18;311;elia suleiman;3214
2018-08-20;2018-08-20;411;stephane batut;3215
2018-08-20;2018-08-20;672;julien hosmalin lionel mougin;3216
2018-08-20;2018-08-20;677;marilou berry;3217
2018-08-20;2018-08-20;824;nicolas herdt;3218
2018-08-20;2018-08-21;672;julien hosmalin lionel mougin;3219
2018-08-20;2018-08-28;678;josee dayan;3220
2018-08-21;2018-08-21;411;stephane batut;3221
2018-08-21;2018-08-21;824;nicolas herdt;3222
2018-08-21;2018-08-22;672;julien hosmalin lionel mougin;3223
2018-08-21;2018-08-22;678;josee dayan;3224
2018-08-22;2018-08-22;294;andy mogel et jarrad paul;3225
2018-08-22;2018-08-22;620;pierre aknine;3226
2018-08-22;2018-08-23;411;stephane batut;3227
2018-08-22;2018-08-23;620;pierre aknine;3228
2018-08-22;2018-08-27;505;maimouna doucoure;3229
2018-08-23;2018-08-23;411;stephane batut;3230
2018-08-23;2018-08-24;294;andy mogel et jarrad paul;3231
2018-08-24;2018-08-24;37;thibaud martin;3232
2018-08-24;2018-08-24;294;andy mogel et jarrad paul;3233
2018-08-24;2018-08-24;411;stephane batut;3234
2018-08-24;2018-08-24;824;nicolas herdt;3235
2018-08-24;2018-08-27;37;thibaud martin;3236
2018-08-25;2018-08-25;294;andy mogel et jarrad paul;3237
2018-08-27;2018-08-27;73;jeremy minui;3238
2018-08-27;2018-08-31;306;;3239
2018-08-28;2018-08-28;620;pierre aknine;3240
2018-08-28;2018-08-29;294;andy mogel et jarrad paul;3241
2018-08-28;2018-08-29;824;nicolas herdt;3242
2018-08-28;2018-08-30;842;cathy verney;3243
2018-08-29;2018-08-29;294;andy mogel et jarrad paul;3244
2018-08-29;2018-08-29;574;maimouna doucoure;3245
2018-08-29;2018-08-29;620;pierre aknin philippe larue;3246
2018-08-29;2018-08-30;620;pierre aknin philippe larue;3247
2018-08-29;2018-08-30;678;josee dayan;3248
2018-08-30;2018-08-31;73;jeremy minui;3249
2018-08-30;2018-09-01;620;pierre aknine;3250
2018-08-31;2018-08-31;678;josee dayan;3251
2018-08-31;2018-08-31;824;nicolas herdt;3252
2018-09-03;2018-09-03;37;thibaud martin;3253
2018-09-03;2018-09-03;437;jalil lespert;3254
2018-09-03;2018-09-03;678;josee dayan;3255
2018-09-03;2018-09-03;789;michel denisot;3256
2018-09-03;2018-09-04;678;josee dayan;3257
2018-09-03;2018-09-04;789;michel denisot;3258
2018-09-04;2018-09-04;632;matt bloom ronan burke;3259
2018-09-04;2018-09-04;678;josee dayan;3260
2018-09-05;2018-09-08;789;michel denisot;3261
2018-09-06;2018-09-06;632;matt bloom ronan burke;3262
2018-09-06;2018-09-07;789;michel denisot;3263
2018-09-07;2018-09-07;632;matt bloom ronan burke;3264
2018-09-10;2018-09-10;246;amro hamzawi;3265
2018-09-10;2018-09-10;632;matt bloom ronan burke robert burke;3266
2018-09-10;2018-09-11;540;flora lau;3267
2018-09-10;2018-09-11;677;marilou berry;3268
2018-09-11;2018-09-11;540;flora lau;3269
2018-09-11;2018-09-12;411;stephane batut;3270
2018-09-11;2018-09-12;540;flora lau;3271
2018-09-11;2018-09-15;239;pierre francois martin laval;3272
2018-09-12;2018-09-12;540;flora lau;3273
2018-09-12;2018-09-12;632;matt bloom ronan burke robert burke;3274
2018-09-12;2018-09-13;323;arnaud viard;3275
2018-09-12;2018-09-13;411;stephane batut;3276
2018-09-12;2018-09-13;540;flora lau;3277
2018-09-12;2018-09-13;590;renaud betrand;3278
2018-09-12;2018-09-13;632;matt bloom ronan burke robert burke;3279
2018-09-13;2018-09-13;411;stephane batut;3280
2018-09-13;2018-09-13;723;maxime charden laurene dervieux;3281
2018-09-13;2018-09-15;411;stephane batut;3282
2018-09-14;2018-09-14;323;arnaud viard;3283
2018-09-14;2018-09-14;411;stephane batut;3284
2018-09-14;2018-09-14;723;maxime charden laurene dervieux;3285
2018-09-14;2018-09-15;411;stephane batut;3286
2018-09-17;2018-09-17;37;thibaud martin;3287
2018-09-17;2018-09-17;437;jalil lespert;3288
2018-09-17;2018-09-17;723;maxime charden laurene dervieux;3289
2018-09-17;2018-09-18;411;stephane batut;3290
2018-09-18;2018-09-18;323;arnaud viard;3291
2018-09-18;2018-09-18;411;stephane batut;3292
2018-09-18;2018-09-19;411;stephane batut;3293
2018-09-19;2018-09-19;808;didier bivel;3294
2018-09-19;2018-09-20;411;stephane batut;3295
2018-09-19;2018-09-21;411;stephane batut;3296
2018-09-20;2018-09-20;387;jean paul salome;3297
2018-09-20;2018-09-20;808;didier bivel;3298
2018-09-20;2018-09-21;411;stephane batut;3299
2018-09-20;2018-09-21;789;michel denisot;3300
2018-09-21;2018-09-21;323;arnaud viard;3301
2018-09-21;2018-09-21;540;flora lau;3302
2018-09-21;2018-09-21;839;jean luc ayach;3303
2018-09-24;2018-09-24;419;louis do lencquesaing;3304
2018-09-24;2018-09-24;474;guillaume vatan;3305
2018-09-24;2018-09-24;540;flora lau;3306
2018-09-24;2018-09-25;540;flora lau;3307
2018-09-24;2018-09-28;411;stephane batut;3308
2018-09-25;2018-09-25;422;hirokazu kore eda;3309
2018-09-25;2018-09-26;37;thibaud martin;3310
2018-09-25;2018-09-26;246;amro hamzawi;3311
2018-09-25;2018-09-26;316;geraldine nakache;3312
2018-09-25;2018-09-26;379;nicolas bedos;3313
2018-09-25;2018-09-26;540;flora lau;3314
2018-09-26;2018-09-26;293;eric toledano et olivier nakache;3315
2018-09-26;2018-09-26;620;philippe larue;3316
2018-09-26;2018-09-26;808;didier bivel;3317
2018-09-26;2018-09-27;246;amro hamzawi;3318
2018-09-26;2018-09-27;789;michel denisot;3319
2018-09-26;2018-09-28;316;geraldine nakache;3320
2018-09-27;2018-09-27;246;amro hamzawi;3321
2018-09-27;2018-09-27;323;arnaud viard;3322
2018-09-27;2018-09-27;423;michel munz et gerard bitton;3323
2018-09-27;2018-09-27;677;marilou berry;3324
2018-09-27;2018-09-28;246;amro hamzawi;3325
2018-09-28;2018-09-28;239;pierre francois martin laval;3326
2018-09-28;2018-09-28;677;marilou berry;3327
2018-09-28;2018-09-29;246;amro hamzawi;3328
2018-09-28;2018-09-29;423;michel munz et gerard bitton;3329
2018-09-29;2018-09-29;246;amro hamzawi;3330
2018-09-29;2018-09-29;677;marilou berry;3331
2018-09-29;2018-09-29;808;didier bivel;3332
2018-09-29;2018-09-30;808;didier bivel;3333
2018-09-30;2018-09-30;437;jalil lespert;3334
2018-10-01;2018-10-01;293;eric toledano et olivier nakache;3335
2018-10-01;2018-10-01;620;philippe larue;3336
2018-10-01;2018-10-01;677;marilou berry;3337
2018-10-01;2018-10-02;620;philippe larue;3338
2018-10-01;2018-10-02;839;jean luc ayach;3339
2018-10-01;2018-10-03;424;michel munz et gerard bitton;3340
2018-10-02;2018-10-02;323;arnaud viard;3341
2018-10-02;2018-10-02;677;marilou berry;3342
2018-10-02;2018-10-02;814;philippe proteau;3343
2018-10-02;2018-10-03;677;marilou berry;3344
2018-10-03;2018-10-03;239;pierre francois martin laval;3345
2018-10-03;2018-10-03;808;didier bivel;3346
2018-10-03;2018-10-04;239;pierre francois martin laval;3347
2018-10-03;2018-10-05;310;stephen cafiero;3348
2018-10-03;2018-10-05;677;marilou berry;3349
2018-10-04;2018-10-04;27;guillaume cremonese;3350
2018-10-04;2018-10-04;246;amro hamzawi;3351
2018-10-04;2018-10-04;789;michel denisot;3352
2018-10-04;2018-10-04;839;jean luc ayach;3353
2018-10-05;2018-10-05;422;hirokazu kore eda;3354
2018-10-05;2018-10-05;509;claude lelouch;3355
2018-10-05;2018-10-06;789;michel denisot;3356
2018-10-05;2018-10-06;839;jean luc ayach;3357
2018-10-06;2018-10-06;606;valerie donzelli;3358
2018-10-08;2018-10-08;424;michel munz et gerard bitton;3359
2018-10-08;2018-10-08;606;valerie donzelli;3360
2018-10-08;2018-10-08;726;;3361
2018-10-08;2018-10-09;419;louis do lencquesaing;3362
2018-10-08;2018-10-10;726;;3363
2018-10-08;2018-10-12;839;jean luc ayach;3364
2018-10-08;2018-10-13;606;valerie donzelli;3365
2018-10-08;2018-10-20;422;hirokazu kore eda;3366
2018-10-09;2018-10-09;246;amro hamzawi;3367
2018-10-09;2018-10-09;387;jean paul salome;3368
2018-10-09;2018-10-09;419;louis do lencquesaing;3369
2018-10-09;2018-10-09;424;michel munz et gerard bitton;3370
2018-10-09;2018-10-10;326;bruno dumont;3371
2018-10-09;2018-10-10;419;louis do lencquesaing;3372
2018-10-09;2018-10-13;424;michel munz et gerard bitton;3373
2018-10-10;2018-10-10;419;louis do lencquesaing;3374
2018-10-10;2018-10-10;754;edouard deluc;3375
2018-10-10;2018-10-11;419;louis do lencquesaing;3376
2018-10-10;2018-10-12;348;pierre trividic et patrick mario bernard;3377
2018-10-10;2018-10-13;348;pierre trividic et patrick mario bernard;3378
2018-10-11;2018-10-11;246;amro hamzawi;3379
2018-10-11;2018-10-11;310;stephen cafiero;3380
2018-10-11;2018-10-11;638;goncalo waddington;3381
2018-10-11;2018-10-11;673;hortense motrot pinchon;3382
2018-10-11;2018-10-11;726;david hourregue;3383
2018-10-11;2018-10-11;754;edouard deluc;3384
2018-10-11;2018-10-12;638;goncalo waddington;3385
2018-10-11;2018-10-12;726;david hourregue;3386
2018-10-11;2018-10-13;310;stephen cafiero;3387
2018-10-12;2018-10-12;246;amro hamzawi;3388
2018-10-12;2018-10-12;754;edouard deluc;3389
2018-10-12;2018-10-13;422;hirokazu kore eda;3390
2018-10-13;2018-10-13;62;edouard bergeon;3391
2018-10-15;2018-10-15;198;cedric klapisch;3392
2018-10-15;2018-10-15;245;amro hamzawi;3393
2018-10-15;2018-10-15;295;antoine garceau;3394
2018-10-15;2018-10-15;471;pascal bonitzer;3395
2018-10-15;2018-10-16;295;antoine garceau;3396
2018-10-15;2018-10-16;316;geraldine nakache;3397
2018-10-15;2018-10-17;851;stanley woodward;3398
2018-10-15;2018-10-19;203;michael youn;3399
2018-10-16;2018-10-16;117;pascal lahmani;3400
2018-10-16;2018-10-16;422;hirokazu kore eda;3401
2018-10-16;2018-10-16;471;pascal bonitzer;3402
2018-10-16;2018-10-16;726;david hourregue;3403
2018-10-16;2018-10-16;754;edouard deluc;3404
2018-10-16;2018-10-16;851;stanley woodward;3405
2018-10-16;2018-10-17;117;pascal lahmani;3406
2018-10-16;2018-10-17;348;pierre trividic et patrick mario bernard;3407
2018-10-16;2018-10-17;379;nicolas bedos;3408
2018-10-16;2018-10-17;726;david hourregue;3409
2018-10-17;2018-10-17;117;pascal lahmani;3410
2018-10-17;2018-10-17;198;cedric klapisch;3411
2018-10-17;2018-10-17;293;eric toledano et olivier nakache;3412
2018-10-17;2018-10-18;379;nicolas bedos;3413
2018-10-17;2018-10-18;574;maimouna doucoure;3414
2018-10-17;2018-10-19;117;pascal lahmani;3415
2018-10-18;2018-10-18;198;cedric klapisch;3416
2018-10-18;2018-10-18;437;jalil lespert;3417
2018-10-18;2018-10-18;471;pascal bonitzer;3418
2018-10-18;2018-10-18;851;stanley woodward;3419
2018-10-18;2018-10-19;437;jalil lesperti;3420
2018-10-19;2018-10-19;198;cedric klapisch;3421
2018-10-19;2018-10-19;754;edouard deluc;3422
2018-10-19;2018-10-19;851;stanley woodward;3423
2018-10-19;2018-10-20;198;cedric klapisch;3424
2018-10-19;2018-10-25;419;louis do lencquesaing;3425
2018-10-22;2018-10-22;153;stephane malhuret;3426
2018-10-22;2018-10-22;348;pierre trividic et patrick mario bernard;3427
2018-10-22;2018-10-23;574;maimouna doucoure;3428
2018-10-23;2018-10-23;246;amro hamzawi;3429
2018-10-24;2018-10-24;153;stephane malhuret;3430
2018-10-24;2018-10-24;574;maimouna doucoure;3431
2018-10-24;2018-10-25;471;pascal bonitzer;3432
2018-10-25;2018-10-25;620;;3433
2018-10-25;2018-10-25;851;stanley woodward;3434
2018-10-25;2018-10-26;198;cedric klapisch;3435
2018-10-25;2018-10-26;606;valerie donzelli;3436
2018-10-25;2018-10-31;424;michel munz et gerard bitton;3437
2018-10-26;2018-10-26;198;cedric klapisch;3438
2018-10-26;2018-10-26;606;valerie donzelli;3439
2018-10-26;2018-10-26;729;jezabel marques nakache;3440
2018-10-29;2018-10-29;422;hirokazu kore eda;3441
2018-10-29;2018-10-29;518;julie manoukian;3442
2018-10-29;2018-10-29;606;valerie donzelli;3443
2018-10-29;2018-10-29;754;edouard deluc;3444
2018-10-29;2018-10-30;198;cedric klapisch;3445
2018-10-29;2018-10-30;419;louis do lencquesaing;3446
2018-10-29;2018-10-30;620;pierre aknine;3447
2018-10-29;2018-10-31;348;pierre trividic et patrick mario bernard;3448
2018-10-30;2018-10-30;348;pierre trividic et patrick mario bernard;3449
2018-10-30;2018-10-30;754;edouard deluc;3450
2018-10-30;2018-11-02;293;eric toledano et olivier nakache;3451
2018-10-31;2018-10-31;295;antoine garceau;3452
2018-10-31;2018-10-31;348;pierre trividic et patrick mario bernard;3453
2018-10-31;2018-10-31;373;gregory magne;3454
2018-10-31;2018-11-01;620;pierre aknine;3455
2018-11-01;2018-11-01;348;pierre trividic et patrick mario bernard;3456
2018-11-01;2018-11-01;373;gregory magne;3457
2018-11-02;2018-11-02;76;leila sy et kery james;3458
2018-11-02;2018-11-02;252;hiroshi nishatani;3459
2018-11-02;2018-11-02;295;antoine garceau;3460
2018-11-02;2018-11-02;419;louis do lencquesaing;3461
2018-11-02;2018-11-02;606;valerie donzelli;3462
2018-11-02;2018-11-02;729;jezabel marques nakache;3463
2018-11-03;2018-11-03;252;hiroshi nishatani;3464
2018-11-05;2018-11-05;153;stephane malhuret;3465
2018-11-05;2018-11-05;252;hiroshi nishatani;3466
2018-11-05;2018-11-05;293;eric toledano et olivier nakache;3467
2018-11-05;2018-11-05;606;valerie donzelli;3468
2018-11-05;2018-11-05;729;jezabel marques nakache;3469
2018-11-05;2018-11-06;84;meliane marcaggi;3470
2018-11-05;2018-11-06;208;charlotte bourrelly belhomme;3471
2018-11-05;2018-11-06;293;eric toledano et olivier nakache;3472
2018-11-05;2018-11-06;387;jean paul salome;3473
2018-11-05;2018-11-07;686;martin rosete;3474
2018-11-06;2018-11-06;76;leila sy et kery james;3475
2018-11-06;2018-11-06;295;antoine garceau;3476
2018-11-06;2018-11-06;387;jean paul salome;3477
2018-11-06;2018-11-06;606;valerie donzelli;3478
2018-11-06;2018-11-07;76;leila sy et kery james;3479
2018-11-06;2018-11-07;422;hirokazu kore eda;3480
2018-11-06;2018-11-07;729;jezabel marques nakache;3481
2018-11-06;2018-11-08;293;eric toledano et olivier nakache;3482
2018-11-06;2018-11-08;373;gregory magne;3483
2018-11-06;2018-11-08;754;edouard deluc;3484
2018-11-07;2018-11-07;84;meliane marcaggi;3485
2018-11-07;2018-11-07;295;antoine garceau;3486
2018-11-07;2018-11-07;387;jean paul salome;3487
2018-11-07;2018-11-07;534;juan pablo martinez;3488
2018-11-07;2018-11-07;606;valerie donzelli;3489
2018-11-07;2018-11-07;754;edouard deluc;3490
2018-11-07;2018-11-08;26;gary gray;3491
2018-11-07;2018-11-08;76;leila sy et kery james;3492
2018-11-07;2018-11-08;84;meliane marcaggi;3493
2018-11-07;2018-11-08;252;hiroshi nishatani;3494
2018-11-08;2018-11-08;26;gary gray;3495
2018-11-08;2018-11-08;260;katia lewkowicz;3496
2018-11-08;2018-11-08;295;antoine garceau;3497
2018-11-08;2018-11-08;424;michel munz et gerard bitton;3498
2018-11-08;2018-11-09;422;hirokazu kore eda;3499
2018-11-08;2018-11-09;606;valerie donzelli;3500
2018-11-09;2018-11-09;260;katia lewkowicz;3501
2018-11-09;2018-11-09;295;antoine garceau;3502
2018-11-09;2018-11-09;729;jezabel marques nakache;3503
2018-11-09;2018-11-10;295;antoine garceau;3504
2018-11-09;2018-11-10;422;hirokazu kore eda;3505
